Case_ID;Event;Type;Order;Is_Chord;Timestamp
25;A4;quarter note;118;False;2020-01-15T00:00:42.428511
26;G4;quarter note;119;False;2020-01-15T00:00:42.857082
26;F#4;quarter note;120;False;2020-01-15T00:00:43.285653
26;G4;eighth note;121;False;2020-01-15T00:00:43.499938
26;F#4;sixteenth note;122;False;2020-01-15T00:00:43.607080
26;G4;sixteenth note;123;False;2020-01-15T00:00:43.714222
26;F#4;eighth note;124;False;2020-01-15T00:00:43.928507
26;D#4;eighth note;125;False;2020-01-15T00:00:44.142792
27;E3;quarter note;126;False;2020-01-15T00:00:44.571363
27;F#3;quarter note;127;False;2020-01-15T00:00:44.999934
27;G3;quarter note;128;False;2020-01-15T00:00:45.428505
27;A3;quarter note;129;False;2020-01-15T00:00:45.857076
28;G3;quarter note;130;False;2020-01-15T00:00:46.285647
28;F#3;quarter note;131;False;2020-01-15T00:00:46.714218
28;G3;eighth note;132;False;2020-01-15T00:00:46.928503
28;F#3;sixteenth note;133;False;2020-01-15T00:00:47.035645
28;G3;sixteenth note;134;False;2020-01-15T00:00:47.142787
28;F#3;eighth note;135;False;2020-01-15T00:00:47.357072
28;D#3;eighth note;136;False;2020-01-15T00:00:47.571357
29;E3;quarter note;137;False;2020-01-15T00:00:47.999928
29;F#3;quarter note;138;False;2020-01-15T00:00:48.428499
29;G3;quarter note;139;False;2020-01-15T00:00:48.857070
29;A3;quarter note;140;False;2020-01-15T00:00:49.285641
30;G3;quarter note;141;False;2020-01-15T00:00:49.714212
30;F#3;quarter note;142;False;2020-01-15T00:00:50.142783
30;G3;eighth note;143;False;2020-01-15T00:00:50.357068
30;F#3;sixteenth note;144;False;2020-01-15T00:00:50.464210
30;G3;sixteenth note;145;False;2020-01-15T00:00:50.571352
30;F#3;eighth note;146;False;2020-01-15T00:00:50.785637
30;D#3;eighth note;147;False;2020-01-15T00:00:50.999922
31;E4;quarter note;148;False;2020-01-15T00:00:51.428493
31;F#4;quarter note;149;False;2020-01-15T00:00:51.857064
31;G4;quarter note;150;False;2020-01-15T00:00:52.285635
31;A4;quarter note;151;False;2020-01-15T00:00:52.714206
32;C4;quarter note;152;True;2020-01-15T00:00:53.142777
32;C5;quarter note;152;True;2020-01-15T00:00:53.142777
32;B3;quarter note;153;True;2020-01-15T00:00:53.571348
32;B4;quarter note;153;True;2020-01-15T00:00:53.571348
32;E2;5 half note;154;True;2020-01-15T00:00:57.857058
32;B2;5 half note;154;True;2020-01-15T00:00:57.857058
32;E3;5 half note;154;True;2020-01-15T00:00:57.857058
32;G3;5 half note;154;True;2020-01-15T00:00:57.857058
32;B3;5 half note;154;True;2020-01-15T00:00:57.857058
32;E4;5 half note;154;True;2020-01-15T00:00:57.857058
